WA,Ryderwood,46.373347,-123.05308
WA,Toutle,46.352771,-122.66054
WA,Vantage,46.880413,-119.98939
WA,Creston,47.757764,-118.49343
WA,Soap Lake,47.400024,-119.4624
WA,Seaview,46.332077,-124.05517
WA,Clearlake,48.461672,-122.23308
WA,Silverdale,47.667257,-122.69055
WA,Neah Bay,48.35306,-124.64076
WA,Malo,48.810879,-118.59088
WA,Marlin,47.290624,-119.03268
WA,Grand Coulee,47.947097,-119.00713
WA,Outlook,46.364164,-120.09871
WA,Clinton,47.962134,-122.40089
WA,Evans,48.733324,-117.97348
WA,Port Orchard,47.470971,-122.66335
WA,Kennewick,46.192356,-119.23982
WA,Carbonado,47.035525,-121.951
WA,Wahkiacus,45.859065,-121.14615
WA,Pullman,46.838747,-117.644337
WA,Longview,46.156082,-122.98043
WA,West Richland,46.297139,-119.35457
WA,Manson,47.915227,-120.12934
WA,Sprague,47.273264,-117.99082
WA,Addy,48.305861,-117.94318
WA,Sumas,48.971298,-122.20146
WA,North Bonneville,45.650041,-121.97167
WA,Colville,48.658512,-117.7671
WA,Medina,47.626571,-122.2328
WA,Nine Mile Falls,47.801194,-117.59325
WA,Black Diamond,47.317802,-122.01479
WA,Mesa,46.581454,-119.12107
WA,Lilliwaup,47.521614,-123.06888
WA,La Conner,48.393063,-122.50476
WA,Lincoln,47.60894,-118.399551
WA,Eltopia,46.467186,-119.06888
WA,Stevenson,45.669604,-121.91332
WA,Copalis Beach,47.118566,-124.16027
WA,Roosevelt,45.816528,-120.28372
WA,Malden,47.227436,-117.47364
WA,Beverly,46.834349,-119.93088
WA,Prosser,46.208571,-119.74507
WA,Maple Valley,47.381989,-122.03553
WA,Gifford,48.290089,-118.09326
WA,Auburn,47.297285,-122.16328
WA,Gig Harbor,47.301252,-122.60562
WA,Reardan,47.693129,-117.86164
WA,Waterville,47.63205,-119.90423
WA,Connell,46.675704,-118.8823
WA,Kittitas,46.984565,-120.41782
WA,Bucoda,46.797382,-122.85123
WA,Ardenvoir,47.737028,-120.37126
WA,Bainbridge Island,47.65526,-122.53508
WA,Danville,48.977629,-118.51457
WA,Westport,46.887187,-124.10735
WA,Valley,48.144634,-117.74564
WA,Odessa,47.338736,-118.70235
WA,Cusick,48.504786,-117.31689
WA,South Prairie,47.138345,-122.09819
WA,Langley,48.030555,-122.44856
WA,Othello,46.843397,-119.17443
WA,Galvin,46.734909,-123.02536
WA,Anderson Island,47.16438,-122.69584
WA,Metaline,48.858688,-117.39106
WA,Randle,46.525156,-121.85094
WA,Snoqualmie Pass,47.397811,-121.39603
WA,Thorp,47.087352,-120.71232
WA,Mead,47.81108,-117.22306
WA,Cashmere,47.522546,-120.48966
WA,Buckley,47.155649,-122.05255
WA,Port Hadlock,48.036882,-122.7599
WA,University Place,47.203946,-122.52996
WA,Kingston,47.807359,-122.51962
WA,Palouse,46.905132,-117.10575
WA,Vader,46.40521,-122.9827
WA,Camp Murray,47.066193,-122.113223
WA,Glenwood,46.018228,-121.28904
WA,Monroe,47.860245,-121.93734
WA,Mckenna,46.955863,-122.55585
WA,Loomis,48.885618,-119.68939
WA,Poulsbo,47.743302,-122.63041
WA,Union,47.33179,-123.07403
WA,Suquamish,47.735065,-122.55751
WA,Colbert,47.844289,-117.37274
WA,Hoquiam,47.026913,-123.91732
WA,Hay,46.669207,-117.96015
WA,Nespelem,48.17266,-119.00126
WA,Darrington,48.265483,-121.56075
WA,Kent,47.363382,-122.11451
WA,Kirkland,47.71828,-122.19702
WA,Dallesport,45.632051,-121.16835
WA,Redmond,47.640972,-122.03318
WA,Wilkeson,47.106024,-122.0451
WA,Harrah,46.406875,-120.62421
WA,Selah,46.726395,-120.56997
WA,Granger,46.345166,-120.1843
WA,Lacrosse,46.792982,-117.91313
WA,Fairchild Air Force Base,47.595572,-117.67344
WA,Oakville,46.84066,-123.25649
WA,Dryden,47.541723,-120.5614
WA,Newport,48.159752,-117.16984
WA,Medical Lake,47.583754,-117.68812
WA,Yelm,46.893352,-122.56719
WA,Olympia,47.085046,-122.78376
WA,Endicott,46.941628,-117.7293
WA,Pateros,48.03925,-119.9395
WA,Nordland,48.058323,-122.68794
WA,Manchester,47.553289,-122.54535
WA,Palisades,47.466573,-119.82091
WA,Rockport,48.509814,-121.48418
WA,Indianola,47.74878,-122.53051
WA,Preston,47.536015,-121.931195
WA,Grapeview,47.321442,-122.92935
